name,id,locations
Sandile,551,"['White 2/unova/Desert Resort', 'Black 2/unova/Desert Resort', 'White/unova/Desert Resort', 'Black 2/unova/Relic Castle', 'X/kalos/Route 9', 'White/unova/Route 4', 'Alpha Sapphire/hoenn/Route 111', 'White/unova/Relic Castle', 'Y/kalos/Route 9', 'Black/unova/Relic Castle', 'Black 2/unova/Route 4', 'Moon/alola/Haina Desert', 'Omega Ruby/hoenn/Route 111', 'Black/unova/Desert Resort', 'White 2/unova/Route 4', 'Sun/alola/Haina Desert', 'Black/unova/Route 4', 'White 2/unova/Relic Castle']"
Krokorok,552,"['Black/unova/Relic Castle', 'Ultra Moon/alola/Haina Desert', 'Ultra Sun/alola/Haina Desert', 'Black 2/unova/Relic Castle', 'White/unova/Relic Castle', 'White 2/unova/Relic Castle']"
Krookodile,553,[]
Darumaka,554,"['White 2/unova/Desert Resort', 'Black 2/unova/Desert Resort', 'White/unova/Desert Resort', 'Black 2/unova/Route 4', 'White/unova/Route 4', 'Black/unova/Desert Resort', 'White 2/unova/Route 4', 'Black/unova/Route 4']"
Darmanitan,555,"['White 2/unova/Desert Resort', 'Black 2/unova/Desert Resort', 'White/unova/Desert Resort', 'Black/unova/Desert Resort', 'Alpha Sapphire/hoenn/Mirage Island', 'Alpha Sapphire/hoenn/Mirage Mountain', 'Omega Ruby/hoenn/Mirage Island', 'Omega Ruby/hoenn/Mirage Mountain']"
Maractus,556,"['White 2/unova/Desert Resort', 'Black 2/unova/Desert Resort', 'White/unova/Desert Resort', 'Black/unova/Desert Resort', 'Alpha Sapphire/hoenn/Mirage Island', 'Omega Ruby/hoenn/Mirage Island']"
Dwebble,557,"['White 2/unova/Desert Resort', 'White/unova/Desert Resort', 'X/kalos/Route 8', 'Y/kalos/Glittering Cave', 'Y/kalos/Azure Bay', 'Y/kalos/Ambrette Town', 'Omega Ruby/hoenn/Route 111', 'Y/kalos/Route 12', 'Black 2/unova/Desert Resort', 'Alpha Sapphire/hoenn/Route 111', 'Y/kalos/Cyllage City', 'Black/unova/Route 18', 'X/kalos/Route 12', 'X/kalos/Azure Bay', 'X/kalos/Ambrette Town', 'X/kalos/Cyllage City', 'Black/unova/Desert Resort', 'White/unova/Route 18', 'Y/kalos/Route 8', 'X/kalos/Glittering Cave']"
Crustle,558,"['Ultra Moon/alola/Ultra Space Wilds', 'Black 2/unova/Route 18', 'Black/unova/Route 18', 'White 2/unova/Route 18', 'Alpha Sapphire/hoenn/Mirage Mountain', 'Omega Ruby/hoenn/Mirage Mountain', 'White 2/unova/Seaside Cave', 'White/unova/Route 18', 'Ultra Sun/alola/Ultra Space Wilds', 'Black 2/unova/Seaside Cave']"
Scraggy,559,"['White 2/unova/Desert Resort', 'Y/kalos/Route 5', 'White/unova/Desert Resort', 'White/unova/Route 1', 'Ultra Sun/alola/Route 17', 'White/unova/Route 4', 'Omega Ruby/hoenn/Route 113', 'Ultra Moon/alola/Route 16', 'Black 2/unova/Route 4', 'Alpha Sapphire/hoenn/Route 113', 'X/kalos/Route 5', 'White/unova/P2 Laboratory', 'Black 2/unova/Desert Resort', 'Ultra Sun/alola/Route 16', 'Black/unova/Route 18', 'Black/unova/P2 Laboratory', 'Black/unova/Desert Resort', 'White/unova/Route 18', 'White 2/unova/Route 4', 'Black/unova/Route 1', 'Black/unova/Route 4', 'Ultra Moon/alola/Route 17']"
Scrafty,560,"['White 2/unova/Route 15', 'White 2/unova/P2 Laboratory', 'Black 2/unova/Route 18', 'White 2/unova/Route 18', 'Black 2/unova/Route 1', 'Black 2/unova/Route 15', 'White 2/unova/Route 1', 'Black 2/unova/P2 Laboratory']"
Sigilyph,561,"['White 2/unova/Desert Resort', 'Black 2/unova/Desert Resort', 'White/unova/Desert Resort', 'X/kalos/Route 10', 'Black/unova/Desert Resort', 'Ultra Moon/alola/Ultra Space Wilds', 'Ultra Sun/alola/Ultra Space Wilds', 'Y/kalos/Route 10']"
Yamask,562,"['Black/unova/Relic Castle', 'White/unova/Relic Castle', 'Black 2/unova/Relic Castle', 'White 2/unova/Relic Castle']"
Cofagrigus,563,"['Black/unova/Relic Castle', 'Alpha Sapphire/hoenn/Mirage Cave', 'White/unova/Relic Castle', 'Omega Ruby/hoenn/Mirage Cave']"
Tirtouga,564,[]
Carracosta,565,[]
Archen,566,[]
Archeops,567,[]
Trubbish,568,"['Black/unova/Route 5', 'White/unova/Route 16', 'White/unova/Route 5', 'Black/unova/Route 16', 'White 2/unova/Route 5', 'Moon/alola/Malie City', 'Black 2/unova/Route 5', 'Omega Ruby/hoenn/Route 110', 'Black 2/unova/Route 16', 'Ultra Sun/alola/Malie City', 'Ultra Moon/alola/Malie City', 'Black 2/unova/Route 4', 'Y/kalos/Lost Hotel', 'X/kalos/Lost Hotel', 'Alpha Sapphire/hoenn/Route 110', 'Sun/alola/Malie City', 'White 2/unova/Route 16']"
Garbodor,569,"['Moon/alola/Malie City', 'X/kalos/Pokemon Village', 'White/unova/Route 9', 'Black/unova/Route 9', 'White 2/unova/Route 9', 'Y/kalos/Pokemon Village', 'Sun/alola/Malie City', 'Y/kalos/Lost Hotel', 'X/kalos/Lost Hotel', 'Black 2/unova/Route 9']"
Zorua,570,"['Alpha Sapphire/hoenn/Route 101', 'Ultra Moon/alola/Route 1', 'Omega Ruby/hoenn/Route 101', 'Ultra Sun/alola/Route 1']"
Zoroark,571,"['Ultra Sun/alola/Poni Grove', 'X/kalos/Route 20', 'Y/kalos/Pokemon Village', 'X/kalos/Pokemon Village', 'Black/unova/Lostlorn Forest', 'White/unova/Lostlorn Forest', 'Y/kalos/Route 20', 'Ultra Moon/alola/Poni Grove']"
Minccino,572,"['Black/unova/Route 5', 'Black/unova/Route 16', 'White/unova/Route 9', 'Black 2/unova/Route 5', 'Black 2/unova/Route 16', 'Black/unova/Route 9', 'White 2/unova/Route 9', 'Omega Ruby/hoenn/Mirage Forest', 'Black 2/unova/Route 9', 'Ultra Sun/alola/Malie City', 'White/unova/Route 16', 'White/unova/Route 5', 'White 2/unova/Route 5', 'Ultra Moon/alola/Malie City', 'Alpha Sapphire/hoenn/Mirage Forest', 'White 2/unova/Route 4', 'Black/unova/Cold Storage', 'White/unova/Cold Storage', 'White 2/unova/Route 16']"
Cinccino,573,"['Black/unova/Route 5', 'White/unova/Route 16', 'White/unova/Route 5', 'Black/unova/Route 16', 'White 2/unova/Route 5', 'White/unova/Route 9', 'Black 2/unova/Route 5', 'Black 2/unova/Route 16', 'Black/unova/Route 9', 'White 2/unova/Route 9', 'Black/unova/Cold Storage', 'White/unova/Cold Storage', 'Black 2/unova/Route 9', 'White 2/unova/Route 16']"
Gothita,574,"['Omega Ruby/hoenn/Route 102', 'Black/unova/Route 5', 'Black/unova/Route 16', 'Black 2/unova/Route 5', 'Black 2/unova/Route 16', 'Black 2/unova/Strange House', 'Moon/alola/Route 6', 'Alpha Sapphire/hoenn/Route 102', 'Sun/alola/Route 6']"
Gothorita,575,"['Y/kalos/Pokemon Village', 'X/kalos/Pokemon Village', 'Black 2/unova/Strange House', 'X/kalos/Route 20', 'Y/kalos/Route 20', 'Black/unova/Route 9', 'Black 2/unova/Route 9']"
Gothitelle,576,"['Black/unova/Route 9', 'Black 2/unova/Route 9']"
Solosis,577,"['White/unova/Route 16', 'White/unova/Route 5', 'White 2/unova/Strange House', 'White 2/unova/Route 5', 'X/kalos/Reflection Cave', 'Y/kalos/Reflection Cave', 'White 2/unova/Route 16']"
Duosion,578,"['White 2/unova/Strange House', 'White/unova/Route 9', 'Moon/alola/Route 16', 'White 2/unova/Route 9', 'Sun/alola/Route 16']"
Reuniclus,579,"['White/unova/Route 9', 'White 2/unova/Route 9']"
Ducklett,580,"['X/kalos/Route 7', 'White/unova/Driftveil Drawbridge', 'Black 2/unova/Driftveil Drawbridge', 'Y/kalos/Route 7', 'Black/unova/Driftveil Drawbridge', 'White 2/unova/Driftveil Drawbridge']"
Swanna,581,"['White/unova/Marvelous Bridge', 'White 2/unova/Marvelous Bridge', 'Ultra Moon/alola/Ultra Space Wilds', 'Ultra Sun/alola/Ultra Space Wilds', 'Black/unova/Marvelous Bridge', 'Black 2/unova/Marvelous Bridge']"
Vanillite,582,"['Y/kalos/Frost Cavern', 'Black/unova/Dragonspiral Tower', 'White/unova/Cold Storage', 'X/kalos/Frost Cavern', 'Ultra Sun/alola/Tapu Village', 'Black/unova/Route 6', 'Ultra Moon/alola/Tapu Village', 'Sun/alola/Tapu Village', 'White/unova/Dragonspiral Tower', 'Black/unova/Cold Storage', 'White/unova/Route 6', 'Moon/alola/Tapu Village']"
Vanillish,583,"['Black 2/unova/Giant Chasm', 'White 2/unova/Dragonspiral Tower', 'Moon/alola/Mount Lanakila', 'Ultra Moon/alola/Mount Lanakila', 'Black/unova/Dragonspiral Tower', 'Black 2/unova/Dragonspiral Tower', 'White 2/unova/Giant Chasm', 'Sun/alola/Mount Lanakila', 'Ultra Sun/alola/Mount Lanakila', 'White/unova/Dragonspiral Tower']"
Vanilluxe,584,"['Black 2/unova/Giant Chasm', 'Black 2/unova/Dragonspiral Tower', 'White 2/unova/Dragonspiral Tower', 'White 2/unova/Giant Chasm', 'Ultra Sun/alola/Mount Lanakila', 'Ultra Moon/alola/Mount Lanakila']"
Deerling,585,"['Alpha Sapphire/hoenn/Route 117', 'Black/unova/Dragonspiral Tower', 'Black/unova/Route 7', 'Black 2/unova/Route 6', 'White 2/unova/Route 6', 'Black/unova/Route 6', 'White/unova/Route 7', 'Black 2/unova/Route 7', 'White/unova/Dragonspiral Tower', 'Omega Ruby/hoenn/Route 117', 'White 2/unova/Route 7', 'White/unova/Route 6']"
Sawsbuck,586,"['White/unova/Dragonspiral Tower', 'Black 2/unova/Dragonspiral Tower', 'White 2/unova/Dragonspiral Tower', 'Black/unova/Dragonspiral Tower']"
Emolga,587,"['Black/unova/Route 12', 'White/unova/Village Bridge', 'Black/unova/Route 16', 'White 2/unova/Route 14', 'White 2/unova/Route 13', 'Black 2/unova/Route 5', 'Black 2/unova/Route 16', 'Black/unova/Route 10', 'Black/unova/Route 9', 'Black/unova/Route 15', 'Black/unova/Route 14', 'Black/unova/Route 6', 'White 2/unova/Route 9', 'White/unova/Route 7', 'Black 2/unova/Dragonspiral Tower', 'Black 2/unova/Route 11', 'Black 2/unova/Route 15', 'Black/unova/Lostlorn Forest', 'Black 2/unova/Lostlorn Forest', 'White/unova/Dragonspiral Tower', 'Black 2/unova/Route 23', 'Black/unova/Abundant Shrine', 'White 2/unova/Route 22', 'Black/unova/Route 13', 'Y/kalos/Route 10', 'White/unova/Route 5', 'White 2/unova/Route 5', 'White 2/unova/Lostlorn Forest', 'White/unova/Route 12', 'Black 2/unova/Route 6', 'White 2/unova/Route 12', 'White/unova/Route 14', 'Black 2/unova/Route 7', 'Sun/alola/Poni Plains', 'Black/unova/Village Bridge', 'Black/unova/Route 5', 'White 2/unova/Route 11', 'White 2/unova/Route 15', 'Black 2/unova/Village Bridge', 'White/unova/Route 9', 'Black/unova/Dragonspiral Tower', 'X/kalos/Route 10', 'White/unova/Lostlorn Forest', 'Moon/alola/Poni Plains', 'Ultra Sun/alola/Poni Plains', 'Ultra Moon/alola/Poni Plains', 'Black 2/unova/Route 22', 'Black 2/unova/Route 12', 'Black/unova/Route 11', 'White 2/unova/Route 23', 'White 2/unova/Route 7', 'Black 2/unova/Route 9', 'White 2/unova/Village Bridge', 'White/unova/Route 11', 'White/unova/Route 16', 'White/unova/Route 15', 'White/unova/Abundant Shrine', 'White 2/unova/Dragonspiral Tower', 'Black/unova/Route 7', 'White 2/unova/Abundant Shrine', 'White 2/unova/Route 6', 'White/unova/Route 10', 'Black 2/unova/Route 13', 'Black 2/unova/Abundant Shrine', 'Black 2/unova/Route 14', 'White/unova/Route 6', 'White/unova/Route 13', 'White 2/unova/Route 16']"
Karrablast,588,"['White/unova/Route 11', 'White 2/unova/Route 11', 'White 2/unova/Icirrus City', 'Black 2/unova/Moor of Icirrus', 'X/kalos/Route 19', 'Black 2/unova/Icirrus City', 'Y/kalos/Route 14', 'Black 2/unova/Route 6', 'White 2/unova/Route 6', 'X/kalos/Route 14', 'White 2/unova/Moor of Icirrus', 'Black 2/unova/Route 8', 'Black/unova/Route 6', 'Black 2/unova/Route 11', 'White 2/unova/Route 8', 'Y/kalos/Route 19', 'Black/unova/Route 11', 'White/unova/Route 6']"
Escavalier,589,[]
Foongus,590,"['X/kalos/Route 15', 'White 2/unova/Route 13', 'Black 2/unova/Route 5', 'Black/unova/Route 10', 'Black/unova/Route 6', 'White/unova/Route 7', 'X/kalos/Route 20', 'White 2/unova/Route 7', 'Y/kalos/Route 15', 'X/kalos/Route 16', 'Y/kalos/Route 16', 'White 2/unova/Route 5', 'X/kalos/Pokemon Village', 'Black/unova/Route 7', 'Black 2/unova/Route 6', 'White 2/unova/Route 6', 'White/unova/Route 10', 'Y/kalos/Pokemon Village', 'Black 2/unova/Route 13', 'Black 2/unova/Route 7', 'Y/kalos/Route 20', 'White/unova/Route 6']"
Amoonguss,591,"['White/unova/Route 11', 'White 2/unova/Pinwheel Forest', 'X/kalos/Route 20', 'White 2/unova/Route 11', 'X/kalos/Pokemon Village', 'Y/kalos/Route 20', 'White 2/unova/Abundant Shrine', 'Black/unova/Route 10', 'Black 2/unova/Route 22', 'White/unova/Route 10', 'Black 2/unova/Abundant Shrine', 'Y/kalos/Pokemon Village', 'Black 2/unova/Route 11', 'White 2/unova/Route 23', 'Black/unova/Route 11', 'Black 2/unova/Route 23', 'Black 2/unova/Pinwheel Forest', 'White 2/unova/Route 22']"
Frillish,592,"['White 2/unova/Route 17', 'Alpha Sapphire/hoenn/Route 125', 'Black 2/unova/Route 17', 'White 2/unova/Route 13', 'White 2/unova/Virbank City', 'Omega Ruby/hoenn/Route 122', 'Omega Ruby/hoenn/Route 133', 'Alpha Sapphire/hoenn/Route 133', 'Omega Ruby/hoenn/Route 126', 'White 2/unova/Seaside Cave', 'Alpha Sapphire/hoenn/Route 105', 'Omega Ruby/hoenn/Route 125', 'White 2/unova/Route 21', 'Alpha Sapphire/hoenn/Route 109', 'Omega Ruby/hoenn/Route 130', 'Black 2/unova/Seaside Cave', 'Black 2/unova/P2 Laboratory', 'Omega Ruby/hoenn/Route 128', 'White 2/unova/Humilau City', 'Ultra Moon/alola/Route 14', 'Black 2/unova/Undella Town', 'Alpha Sapphire/hoenn/Route 106', 'White 2/unova/Undella Bay', 'Omega Ruby/hoenn/Route 108', 'Alpha Sapphire/hoenn/Route 130', 'Alpha Sapphire/hoenn/Route 107', 'Omega Ruby/hoenn/Route 105', 'White/unova/Route 18', 'White/unova/Driftveil City', 'Black/unova/Route 4', 'Black/unova/Route 17', 'Omega Ruby/hoenn/Route 109', 'Alpha Sapphire/hoenn/Route 129', 'White 2/unova/P2 Laboratory', 'White/unova/Route 17', 'White/unova/Route 4', 'Omega Ruby/hoenn/Route 131', 'Alpha Sapphire/hoenn/Route 124', 'Black 2/unova/Humilau City', 'Black 2/unova/Route 18', 'Alpha Sapphire/hoenn/Route 134', 'White 2/unova/Route 18', 'Omega Ruby/hoenn/Route 106', 'White 2/unova/Virbank Complex', 'Alpha Sapphire/hoenn/Route 131', 'Black 2/unova/Route 4', 'Black 2/unova/Virbank Complex', 'Black/unova/Driftveil City', 'Omega Ruby/hoenn/Route 132', 'Ultra Sun/alola/Route 14', 'Alpha Sapphire/hoenn/Route 126', 'Black 2/unova/Route 21', 'Alpha Sapphire/hoenn/Route 122', 'White/unova/P2 Laboratory', 'Omega Ruby/hoenn/Route 129', 'Black 2/unova/Virbank City', 'Black 2/unova/Undella Bay', 'Omega Ruby/hoenn/Route 127', 'Omega Ruby/hoenn/Route 134', 'Black/unova/Route 18', 'Alpha Sapphire/hoenn/Route 108', 'Alpha Sapphire/hoenn/Route 127', 'White 2/unova/Undella Town', 'Black/unova/P2 Laboratory', 'Black 2/unova/Route 13', 'Omega Ruby/hoenn/Route 107', 'White 2/unova/Route 4', 'Alpha Sapphire/hoenn/Route 128', 'Omega Ruby/hoenn/Route 124', 'Alpha Sapphire/hoenn/Route 132']"
Jellicent,593,"['White 2/unova/Route 17', 'Black 2/unova/Route 17', 'White/unova/Route 17', 'White/unova/Route 4', 'White 2/unova/P2 Laboratory', 'White 2/unova/Route 13', 'Black 2/unova/Humilau City', 'Black 2/unova/Route 18', 'White 2/unova/Virbank City', 'White 2/unova/Route 18', 'White 2/unova/Virbank Complex', 'White 2/unova/Seaside Cave', 'Black 2/unova/Route 4', 'Black 2/unova/Virbank Complex', 'Black/unova/Driftveil City', 'White 2/unova/Route 21', 'Black 2/unova/Route 21', 'Black 2/unova/Seaside Cave', 'Black 2/unova/P2 Laboratory', 'White/unova/P2 Laboratory', 'Black 2/unova/Virbank City', 'Black 2/unova/Undella Bay', 'White 2/unova/Humilau City', 'Black 2/unova/Undella Town', 'Black/unova/Route 4', 'White 2/unova/Undella Bay', 'Black/unova/Route 18', 'White 2/unova/Undella Town', 'Black/unova/P2 Laboratory', 'Black 2/unova/Route 13', 'White/unova/Route 18', 'White 2/unova/Route 4', 'White/unova/Driftveil City', 'Black/unova/Route 17']"
Alomomola,594,"['Ultra Moon/alola/Brooklet Hill', 'White 2/unova/Route 17', 'Black 2/unova/Route 17', 'White 2/unova/Virbank City', 'Y/kalos/Azure Bay', 'Omega Ruby/hoenn/Route 122', 'Omega Ruby/hoenn/Route 133', 'Alpha Sapphire/hoenn/Route 133', 'Omega Ruby/hoenn/Route 126', 'Y/kalos/Shalour City', 'White 2/unova/Route 21', 'Omega Ruby/hoenn/Route 130', 'Black 2/unova/P2 Laboratory', 'Omega Ruby/hoenn/Route 128', 'Sun/alola/Brooklet Hill', 'Ultra Sun/alola/Brooklet Hill', 'Alpha Sapphire/hoenn/Route 130', 'White/unova/Route 18', 'White/unova/Driftveil City', 'Black/unova/Route 4', 'Black/unova/Route 17', 'Alpha Sapphire/hoenn/Route 129', 'White 2/unova/P2 Laboratory', 'White/unova/Route 17', 'White/unova/Route 4', 'Omega Ruby/hoenn/Route 131', 'Alpha Sapphire/hoenn/Route 124', 'Alpha Sapphire/hoenn/Route 134', 'Black 2/unova/Route 18', 'White 2/unova/Route 18', 'X/kalos/Shalour City', 'White 2/unova/Virbank Complex', 'Alpha Sapphire/hoenn/Route 131', 'Black 2/unova/Route 4', 'Black 2/unova/Virbank Complex', 'Black/unova/Driftveil City', 'Omega Ruby/hoenn/Route 132', 'Alpha Sapphire/hoenn/Route 126', 'Black 2/unova/Route 21', 'Alpha Sapphire/hoenn/Route 122', 'White/unova/P2 Laboratory', 'Omega Ruby/hoenn/Route 129', 'Black 2/unova/Virbank City', 'Omega Ruby/hoenn/Route 127', 'Moon/alola/Brooklet Hill', 'Omega Ruby/hoenn/Route 134', 'Black/unova/Route 18', 'Alpha Sapphire/hoenn/Route 127', 'X/kalos/Azure Bay', 'Black/unova/P2 Laboratory', 'White 2/unova/Route 4', 'Alpha Sapphire/hoenn/Route 128', 'Omega Ruby/hoenn/Route 124', 'Alpha Sapphire/hoenn/Route 132']"
Joltik,595,"['Black 2/unova/Chargestone Cave', 'Alpha Sapphire/hoenn/Route 116', 'White 2/unova/Chargestone Cave', 'Omega Ruby/hoenn/Route 116', 'Black/unova/Chargestone Cave', 'White/unova/Chargestone Cave']"
Galvantula,596,[]
Ferroseed,597,"['Black 2/unova/Chargestone Cave', 'X/kalos/Glittering Cave', 'Y/kalos/Glittering Cave', 'X/kalos/Reflection Cave', 'White 2/unova/Chargestone Cave', 'Y/kalos/Reflection Cave', 'Black/unova/Chargestone Cave', 'White/unova/Chargestone Cave']"
Ferrothorn,598,[]
Klink,599,"['White/unova/P2 Laboratory', ""Moon/alola/Hau'oli City"", ""Sun/alola/Hau'oli City"", 'White 2/unova/Chargestone Cave', 'Alpha Sapphire/hoenn/Mirage Cave', 'Black/unova/Chargestone Cave', 'Black/unova/P2 Laboratory', 'Black 2/unova/Chargestone Cave', 'White/unova/Chargestone Cave', 'Omega Ruby/hoenn/Mirage Cave']"
Klang,600,"['White 2/unova/P2 Laboratory', 'Black 2/unova/P2 Laboratory']"
Klinklang,601,"['White 2/unova/P2 Laboratory', 'Black 2/unova/P2 Laboratory']"
Tynamo,602,"['White 2/unova/Seaside Cave', 'Black 2/unova/Chargestone Cave', 'White 2/unova/Chargestone Cave', 'Alpha Sapphire/hoenn/Mirage Cave', 'Black/unova/Chargestone Cave', 'White/unova/Chargestone Cave', 'Black 2/unova/Seaside Cave', 'Omega Ruby/hoenn/Mirage Cave']"
Eelektrik,603,"['White 2/unova/Seaside Cave', 'Black 2/unova/Seaside Cave']"
Eelektross,604,"['Ultra Sun/alola/Poni Grove', 'Sun/alola/Poni Grove', 'Ultra Moon/alola/Poni Grove', 'Moon/alola/Poni Grove']"
Elgyem,605,"['White/unova/Celestial Tower', 'Black 2/unova/Celestial Tower', 'Alpha Sapphire/hoenn/Mt. Pyre', 'Omega Ruby/hoenn/Route 121', 'Ultra Moon/alola/Mount Hokulani', 'White 2/unova/Celestial Tower', 'Black/unova/Celestial Tower', 'Ultra Sun/alola/Mount Hokulani', 'Alpha Sapphire/hoenn/Route 121', 'Omega Ruby/hoenn/Mt. Pyre']"
Beheeyem,606,"['White/unova/Route 14', 'Black/unova/Route 14']"
Litwick,607,"['White/unova/Celestial Tower', 'Black 2/unova/Celestial Tower', ""Sun/alola/Hau'oli Cemetery"", 'Black 2/unova/Strange House', 'White 2/unova/Celestial Tower', 'Black/unova/Celestial Tower', 'White 2/unova/Strange House', ""Ultra Moon/alola/Hau'oli Cemetery"", ""Moon/alola/Hau'oli Cemetery"", 'Y/kalos/Lost Hotel', 'X/kalos/Lost Hotel', ""Ultra Sun/alola/Hau'oli Cemetery""]"
Lampent,608,[]
Chandelure,609,[]
Axew,610,"['White 2/unova/Mistralton Cave', 'Y/kalos/Connecting Cave', 'Black 2/unova/Mistralton Cave', 'Ultra Moon/alola/Mount Hokulani', 'X/kalos/Connecting Cave', 'Omega Ruby/hoenn/Granite Cave', 'Black/unova/Mistralton Cave', 'White/unova/Mistralton Cave', 'Alpha Sapphire/hoenn/Granite Cave', 'Moon/alola/Mount Hokulani', 'Sun/alola/Mount Hokulani', 'Ultra Sun/alola/Mount Hokulani']"
Fraxure,611,"['White 2/unova/Nature Preserve', 'White/unova/Victory Road', 'Black/unova/Victory Road', 'Black 2/unova/Nature Preserve']"
Haxorus,612,"['White 2/unova/Nature Preserve', 'Black 2/unova/Nature Preserve']"
Cubchoo,613,"['White/unova/Twist Mountain', 'Black/unova/Dragonspiral Tower', 'Black/unova/Route 7', 'X/kalos/Frost Cavern', 'Y/kalos/Frost Cavern', 'Omega Ruby/hoenn/Shoal Cave', 'White/unova/Route 7', 'Alpha Sapphire/hoenn/Shoal Cave', 'Black/unova/Twist Mountain', 'Black 2/unova/Route 7', 'White/unova/Dragonspiral Tower', 'White 2/unova/Route 7']"
Beartic,614,"['White 2/unova/Twist Mountain', 'Black 2/unova/Dragonspiral Tower', 'White 2/unova/Dragonspiral Tower', 'Black 2/unova/Twist Mountain', 'Y/kalos/Frost Cavern', 'Black/unova/Dragonspiral Tower', 'White/unova/Dragonspiral Tower', 'X/kalos/Frost Cavern']"
Cryogonal,615,"['White 2/unova/Twist Mountain', 'White/unova/Twist Mountain', 'Y/kalos/Frost Cavern', 'Black 2/unova/Twist Mountain', 'X/kalos/Frost Cavern', 'Black/unova/Twist Mountain']"
Shelmet,616,"['Black/unova/Icirrus City', 'White 2/unova/Route 11', 'Black 2/unova/Moor of Icirrus', 'X/kalos/Route 19', 'White 2/unova/Moor of Icirrus', 'Black 2/unova/Route 8', 'White/unova/Moor of Icirrus', 'Black 2/unova/Route 11', 'White 2/unova/Route 8', 'Y/kalos/Route 19', 'Black 2/unova/Icirrus City', 'White 2/unova/Icirrus City', 'Black/unova/Route 8', 'Y/kalos/Route 14', 'White/unova/Icirrus City', 'Black 2/unova/Route 6', 'White 2/unova/Route 6', 'Black/unova/Moor of Icirrus', 'X/kalos/Route 14', 'White/unova/Route 8']"
Accelgor,617,[]
Stunfisk,618,"['Black/unova/Icirrus City', 'White 2/unova/Icirrus City', 'Black/unova/Route 8', 'Black 2/unova/Moor of Icirrus', 'X/kalos/Route 19', 'Y/kalos/Route 14', 'White/unova/Icirrus City', 'Ultra Moon/alola/Ultra Space Wilds', 'X/kalos/Route 14', 'Black/unova/Moor of Icirrus', 'Black 2/unova/Route 8', 'White 2/unova/Moor of Icirrus', 'White/unova/Moor of Icirrus', 'White 2/unova/Route 8', 'Y/kalos/Route 19', 'Black 2/unova/Icirrus City', 'White/unova/Route 8', 'Ultra Sun/alola/Ultra Space Wilds']"
Mienfoo,619,"['Black/unova/Victory Road', 'White 2/unova/Dragonspiral Tower', 'White 2/unova/Route 14', 'X/kalos/Route 8', 'Black/unova/Dragonspiral Tower', 'Y/kalos/Route 8', 'White/unova/Victory Road', 'Ultra Moon/alola/Vast Poni Canyon', 'Black 2/unova/Route 22', 'Black/unova/Route 14', 'Ultra Sun/alola/Vast Poni Canyon', 'Black 2/unova/Dragonspiral Tower', 'White/unova/Route 14', 'White 2/unova/Route 23', 'White/unova/Dragonspiral Tower', 'Black 2/unova/Route 23', 'Black 2/unova/Route 14', 'White 2/unova/Route 22']"
Mienshao,620,"['Black 2/unova/Dragonspiral Tower', 'White/unova/Route 14', 'White 2/unova/Dragonspiral Tower', 'White 2/unova/Route 23', 'Black 2/unova/Route 23', 'Black/unova/Route 14']"
Druddigon,621,"['White 2/unova/Dragonspiral Tower', 'Ultra Moon/alola/Resolution Cave', 'Black/unova/Dragonspiral Tower', 'White 2/unova/Victory Road', 'Black 2/unova/Victory Road', 'Ultra Sun/alola/Resolution Cave', 'White 2/unova/Victory Road B2W2', 'Black 2/unova/Dragonspiral Tower', 'Y/kalos/Victory Road', 'Black 2/unova/Victory Road B2W2', 'X/kalos/Victory Road', 'White/unova/Dragonspiral Tower', 'Omega Ruby/hoenn/Meteor Falls', 'Alpha Sapphire/hoenn/Meteor Falls']"
Golett,622,"['Ultra Sun/alola/Haina Desert', 'X/kalos/Route 10', 'Black/unova/Dragonspiral Tower', 'White/unova/Dragonspiral Tower', 'Y/kalos/Route 10']"
Golurk,623,"['White 2/unova/Victory Road B2W2', 'Black 2/unova/Dragonspiral Tower', 'White 2/unova/Dragonspiral Tower', 'Black 2/unova/Victory Road B2W2']"
Pawniard,624,"['White/unova/Route 11', 'X/kalos/Route 15', 'Ultra Sun/alola/Route 17', 'White/unova/Route 9', 'Ultra Moon/alola/Route 17', 'Black/unova/Route 9', 'White 2/unova/Route 9', 'Y/kalos/Lost Hotel', 'X/kalos/Lost Hotel', 'Black/unova/Route 11', 'Y/kalos/Route 15', 'Black 2/unova/Route 9']"
Bisharp,625,"['White/unova/Route 11', 'Black/unova/Route 11', 'Ultra Sun/alola/Route 17', 'Ultra Moon/alola/Route 17']"
Bouffalant,626,"['White/unova/Route 10', 'Alpha Sapphire/hoenn/Route 113', 'Omega Ruby/hoenn/Route 113', 'White 2/unova/Route 23', 'Black 2/unova/Route 23', 'Black/unova/Route 10', 'Black 2/unova/Route 9', 'White 2/unova/Route 9']"
Rufflet,627,"['White/unova/Route 11', 'White/unova/Village Bridge', 'White/unova/Victory Road', 'Alpha Sapphire/hoenn/Mirage Mountain', 'Omega Ruby/hoenn/Mirage Mountain', 'Ultra Sun/alola/Route 3', 'White/unova/Route 10', 'Sun/alola/Route 3', 'White 2/unova/Route 23']"
Braviary,628,"['White/unova/Route 11', 'Omega Ruby/hoenn/Soaring in the Sky', 'White/unova/Village Bridge', 'Alpha Sapphire/hoenn/Soaring in the Sky', 'Ultra Sun/alola/Poni Plains', 'White 2/unova/Route 4', 'Sun/alola/Poni Plains']"
